week_start,store_id,sku_id,on_hand_units,safety_stock,reorder_point
2024-01-01,S022,SKU0166,11,5,19
2024-01-01,S022,SKU0128,22,5,19
2024-01-01,S022,SKU0217,15,5,19
2024-01-01,S022,SKU0224,4,3,10
2024-01-01,S022,SKU0102,4,2,6
2024-01-01,S022,SKU0180,6,2,6
2024-01-01,S022,SKU0025,5,2,6
2024-01-01,S022,SKU0148,17,5,19
2024-01-01,S022,SKU0237,34,5,19
2024-01-01,S022,SKU0047,14,5,19
2024-01-01,S022,SKU0051,30,5,19
2024-01-01,S022,SKU0003,9,3,10
2024-01-01,S022,SKU0056,4,2,6
2024-01-01,S022,SKU0113,10,5,19
2024-01-01,S022,SKU0019,6,3,10
2024-01-01,S022,SKU0131,16,5,19
2024-01-01,S022,SKU0121,9,5,19
2024-01-01,S022,SKU0030,4,2,6
2024-01-01,S022,SKU0107,22,5,19
2024-01-01,S022,SKU0156,5,2,6
2024-01-01,S022,SKU0215,4,2,6
2024-01-01,S022,SKU0195,25,5,19
2024-01-01,S022,SKU0076,17,5,19
2024-01-01,S022,SKU0035,14,5,19
2024-01-01,S022,SKU0150,17,5,19
2024-01-01,S022,SKU0066,9,5,19
2024-01-01,S022,SKU0159,7,2,6
2024-01-01,S023,SKU0229,5,2,5
2024-01-01,S023,SKU0126,12,3,12
2024-01-01,S023,SKU0043,6,2,5
2024-01-01,S023,SKU0164,14,3,12
2024-01-01,S023,SKU0238,4,2,5
2024-01-01,S023,SKU0169,13,3,12
2024-01-01,S023,SKU0226,8,2,7
2024-01-01,S023,SKU0065,4,2,5
2024-01-01,S023,SKU0020,5,2,5
2024-01-01,S023,SKU0063,8,3,12
2024-01-01,S023,SKU0156,3,2,5
2024-01-01,S023,SKU0101,7,2,7
2024-01-01,S023,SKU0091,11,3,12
2024-01-01,S023,SKU0112,16,3,12
2024-01-01,S023,SKU0100,8,2,7
2024-01-01,S023,SKU0192,4,3,12
2024-01-01,S023,SKU0078,4,2,5
2024-01-01,S023,SKU0031,3,2,5
2024-01-01,S023,SKU0149,8,3,12
2024-01-01,S023,SKU0171,9,3,12
2024-01-01,S023,SKU0131,18,3,12
2024-01-01,S023,SKU0048,12,3,12
2024-01-01,S023,SKU0176,19,3,12
2024-01-01,S023,SKU0196,13,3,12
2024-01-01,S023,SKU0182,6,2,7
2024-01-01,S023,SKU0146,11,3,12
2024-01-01,S023,SKU0007,5,2,5
2024-01-01,S023,SKU0087,5,2,5
2024-01-01,S023,SKU0104,4,2,7
2024-01-01,S023,SKU0072,17,3,12
2024-01-01,S024,SKU0027,9,3,12
2024-01-01,S024,SKU0031,5,2,5
2024-01-01,S024,SKU0017,9,3,12
2024-01-01,S024,SKU0157,5,3,12
2024-01-01,S024,SKU0227,15,3,12
2024-01-01,S024,SKU0032,9,2,7
2024-01-01,S024,SKU0248,10,3,12
2024-01-01,S024,SKU0234,4,3,12
2024-01-01,S024,SKU0213,18,3,12
2024-01-01,S024,SKU0121,13,3,12
2024-01-01,S024,SKU0189,4,2,5
2024-01-01,S024,SKU0155,14,3,12
2024-01-01,S024,SKU0056,3,2,5
2024-01-01,S024,SKU0163,18,3,12
2024-01-01,S024,SKU0204,14,3,12
2024-01-01,S024,SKU0190,12,3,12
2024-01-01,S024,SKU0044,11,3,12
2024-01-01,S024,SKU0065,6,2,5
2024-01-01,S024,SKU0207,6,3,12
2024-01-01,S024,SKU0231,9,3,12
2024-01-01,S024,SKU0195,16,3,12
2024-01-01,S024,SKU0055,4,2,5
2024-01-01,S024,SKU0194,8,2,7
2024-01-01,S024,SKU0024,3,2,7
2024-01-01,S024,SKU0130,4,3,12
2024-01-01,S024,SKU0084,11,3,12
2024-01-01,S024,SKU0198,6,2,7
2024-01-01,S024,SKU0060,14,3,12
2024-01-01,S024,SKU0133,15,3,12
2024-01-01,S024,SKU0089,6,3,12
2024-01-01,S025,SKU0106,9,2,6
2024-01-01,S025,SKU0189,6,2,6
2024-01-01,S025,SKU0103,23,5,19
2024-01-01,S025,SKU0150,20,5,19
2024-01-01,S025,SKU0063,15,5,19
2024-01-01,S025,SKU0173,9,5,19
2024-01-01,S025,SKU0204,10,5,19
2024-01-01,S025,SKU0033,10,5,19
2024-01-01,S025,SKU0192,20,5,19
2024-01-01,S025,SKU0201,9,2,6
2024-01-01,S025,SKU0216,4,2,6
2024-01-01,S025,SKU0186,6,2,6
2024-01-01,S025,SKU0044,18,5,19
2024-01-01,S025,SKU0200,12,5,19
2024-01-01,S025,SKU0152,13,3,10
2024-01-01,S025,SKU0099,6,5,19
2024-01-01,S025,SKU0207,12,5,19
2024-01-01,S025,SKU0235,4,3,10
2024-01-01,S025,SKU0064,3,2,6
2024-01-01,S025,SKU0108,17,5,19
2024-01-01,S025,SKU0107,9,5,19
2024-01-01,S025,SKU0038,22,5,19
2024-01-01,S025,SKU0083,15,3,10
2024-01-01,S025,SKU0218,18,5,19
2024-01-01,S025,SKU0043,8,2,6
2024-01-01,S025,SKU0132,7,3,10
2024-01-01,S025,SKU0171,27,5,19
2024-01-01,S025,SKU0001,3,2,6
2024-01-01,S025,SKU0091,21,5,19
2024-01-01,S025,SKU0158,5,2,6
2024-01-01,S026,SKU0060,7,5,19
2024-01-01,S026,SKU0097,7,5,19
2024-01-01,S026,SKU0001,7,2,6
2024-01-01,S026,SKU0103,23,5,19
2024-01-01,S026,SKU0119,23,5,19
2024-01-01,S026,SKU0093,18,5,19
2024-01-01,S026,SKU0087,6,2,6
2024-01-01,S026,SKU0228,17,5,19
2024-01-01,S026,SKU0035,23,5,19
2024-01-01,S026,SKU0029,19,5,19
2024-01-01,S026,SKU0109,18,5,19
2024-01-01,S026,SKU0190,8,5,19
2024-01-01,S026,SKU0062,30,5,19
2024-01-01,S026,SKU0187,30,5,19
2024-01-01,S026,SKU0024,6,3,10
2024-01-01,S026,SKU0106,4,2,6
2024-01-01,S026,SKU0244,24,5,19
2024-01-01,S026,SKU0239,14,5,19
2024-01-01,S026,SKU0027,13,5,19
2024-01-01,S026,SKU0038,23,5,19
2024-01-01,S026,SKU0146,17,5,19
2024-01-01,S026,SKU0214,9,3,10
2024-01-01,S026,SKU0230,18,5,19
2024-01-01,S026,SKU0026,22,5,19
2024-01-01,S026,SKU0236,4,3,10
2024-01-01,S026,SKU0203,12,5,19
2024-01-01,S026,SKU0137,12,3,10
2024-01-01,S026,SKU0226,10,3,10
2024-01-01,S026,SKU0082,23,5,19
2024-01-01,S026,SKU0078,6,2,6
2024-01-01,S027,SKU0233,6,3,10
2024-01-01,S027,SKU0033,19,5,19
2024-01-01,S027,SKU0010,12,5,19
2024-01-01,S027,SKU0139,8,2,6
2024-01-01,S027,SKU0221,21,5,19
2024-01-01,S027,SKU0002,20,5,19
2024-01-01,S027,SKU0127,11,5,19
2024-01-01,S027,SKU0129,20,5,19
2024-01-01,S027,SKU0112,20,5,19
2024-01-01,S027,SKU0115,12,5,19
2024-01-01,S027,SKU0243,11,5,19
2024-01-01,S027,SKU0146,12,5,19
2024-01-01,S027,SKU0078,4,2,6
2024-01-01,S027,SKU0237,17,5,19
2024-01-01,S027,SKU0230,18,5,19
2024-01-01,S027,SKU0046,9,3,10
2024-01-01,S027,SKU0240,28,5,19
2024-01-01,S027,SKU0095,25,5,19
2024-01-01,S027,SKU0145,19,5,19
2024-01-01,S027,SKU0034,15,5,19
2024-01-01,S027,SKU0214,5,3,10
2024-01-01,S027,SKU0132,13,3,10
2024-01-01,S027,SKU0065,9,2,6
2024-01-01,S027,SKU0216,9,2,6
2024-01-01,S027,SKU0122,6,2,6
2024-01-01,S027,SKU0153,11,5,19
2024-01-01,S027,SKU0004,5,2,6
2024-01-01,S027,SKU0020,2,2,6
2024-01-01,S027,SKU0209,22,5,19
2024-01-01,S027,SKU0053,5,2,6
2024-01-01,S028,SKU0011,17,3,12
2024-01-01,S028,SKU0169,13,3,12
2024-01-01,S028,SKU0160,2,2,5
2024-01-01,S028,SKU0088,15,3,12
2024-01-01,S028,SKU0123,7,3,12
2024-01-01,S028,SKU0245,9,3,12
2024-01-01,S028,SKU0030,4,2,5
2024-01-01,S028,SKU0164,9,3,12
2024-01-01,S028,SKU0244,8,3,12
2024-01-01,S028,SKU0229,5,2,5
2024-01-01,S028,SKU0125,5,3,12
2024-01-01,S028,SKU0147,10,3,12
2024-01-01,S028,SKU0183,16,3,12
2024-01-01,S028,SKU0103,12,3,12
2024-01-01,S028,SKU0167,6,2,7
2024-01-01,S028,SKU0066,6,3,12
2024-01-01,S028,SKU0243,15,3,12
2024-01-01,S028,SKU0198,4,2,7
2024-01-01,S028,SKU0083,11,2,7
2024-01-01,S028,SKU0157,4,3,12
2024-01-01,S028,SKU0064,3,2,5
2024-01-01,S028,SKU0039,10,3,12
2024-01-01,S028,SKU0010,3,3,12
2024-01-01,S028,SKU0237,8,3,12
2024-01-01,S028,SKU0187,14,3,12
2024-01-01,S028,SKU0068,6,3,12
2024-01-01,S028,SKU0124,15,3,12
2024-01-01,S028,SKU0037,4,3,12
2024-01-01,S028,SKU0149,9,3,12
2024-01-01,S028,SKU0138,4,3,12
2024-01-01,S029,SKU0033,7,3,12
2024-01-01,S029,SKU0243,4,3,12
2024-01-01,S029,SKU0099,13,3,12
2024-01-01,S029,SKU0034,5,3,12
2024-01-01,S029,SKU0080,6,2,5
2024-01-01,S029,SKU0014,6,2,7
2024-01-01,S029,SKU0186,5,2,5
2024-01-01,S029,SKU0023,13,2,7
2024-01-01,S029,SKU0122,5,2,5
2024-01-01,S029,SKU0159,6,2,5
2024-01-01,S029,SKU0015,4,3,12
2024-01-01,S029,SKU0247,11,3,12
2024-01-01,S029,SKU0052,8,3,12
2024-01-01,S029,SKU0007,4,2,5
2024-01-01,S029,SKU0104,9,2,7
2024-01-01,S029,SKU0128,8,3,12
2024-01-01,S029,SKU0228,9,3,12
2024-01-01,S029,SKU0197,16,3,12
2024-01-01,S029,SKU0163,7,3,12
2024-01-01,S029,SKU0021,10,2,5
2024-01-01,S029,SKU0143,8,2,7
2024-01-01,S029,SKU0216,2,2,5
2024-01-01,S029,SKU0102,3,2,5
2024-01-01,S029,SKU0002,9,3,12
2024-01-01,S029,SKU0177,16,3,12
2024-01-01,S029,SKU0114,7,3,12
2024-01-01,S029,SKU0076,18,3,12
2024-01-01,S029,SKU0111,11,3,12
2024-01-01,S029,SKU0230,9,3,12
2024-01-01,S029,SKU0161,21,3,12
2024-01-01,S030,SKU0110,16,3,10
2024-01-01,S030,SKU0192,19,5,19
2024-01-01,S030,SKU0165,13,5,19
2024-01-01,S030,SKU0091,19,5,19
2024-01-01,S030,SKU0188,29,5,19
2024-01-01,S030,SKU0156,5,2,6
2024-01-01,S030,SKU0109,11,5,19
2024-01-01,S030,SKU0194,9,3,10
2024-01-01,S030,SKU0017,19,5,19
2024-01-01,S030,SKU0028,17,5,19
2024-01-01,S030,SKU0113,20,5,19
2024-01-01,S030,SKU0225,28,5,19
2024-01-01,S030,SKU0249,13,5,19
2024-01-01,S030,SKU0102,1,2,6
2024-01-01,S030,SKU0159,4,2,6
2024-01-01,S030,SKU0108,20,5,19
2024-01-01,S030,SKU0080,7,2,6
2024-01-01,S030,SKU0106,4,2,6
2024-01-01,S030,SKU0076,10,5,19
2024-01-01,S030,SKU0223,3,2,6
2024-01-01,S030,SKU0243,5,5,19
2024-01-01,S030,SKU0095,25,5,19
2024-01-01,S030,SKU0245,19,5,19
2024-01-01,S030,SKU0240,10,5,19
2024-01-01,S030,SKU0162,9,3,10
2024-01-01,S030,SKU0049,2,2,6
2024-01-01,S030,SKU0198,6,3,10
2024-01-01,S030,SKU0016,20,5,19
2024-01-01,S030,SKU0134,16,5,19
2024-01-01,S030,SKU0229,4,2,6
2024-01-01,S031,SKU0059,14,3,12
2024-01-01,S031,SKU0150,10,3,12
2024-01-01,S031,SKU0042,9,2,7
2024-01-01,S031,SKU0026,10,3,12
2024-01-01,S031,SKU0156,4,2,5
2024-01-01,S031,SKU0093,12,3,12
2024-01-01,S031,SKU0121,10,3,12
2024-01-01,S031,SKU0110,8,2,7
2024-01-01,S031,SKU0066,8,3,12
2024-01-01,S031,SKU0219,7,2,7
2024-01-01,S031,SKU0018,12,3,12
2024-01-01,S031,SKU0032,1,2,7
2024-01-01,S031,SKU0075,8,3,12
2024-01-01,S031,SKU0100,11,2,7
2024-01-01,S031,SKU0178,7,2,7
2024-01-01,S031,SKU0160,4,2,5
2024-01-01,S031,SKU0146,13,3,12
2024-01-01,S031,SKU0034,15,3,12
2024-01-01,S031,SKU0163,4,3,12
2024-01-01,S031,SKU0085,16,3,12
2024-01-01,S031,SKU0203,5,3,12
2024-01-01,S031,SKU0021,2,2,5
2024-01-01,S031,SKU0094,14,3,12
2024-01-01,S031,SKU0250,10,3,12
2024-01-01,S031,SKU0135,14,3,12
2024-01-01,S031,SKU0133,8,3,12
2024-01-01,S031,SKU0238,2,2,5
2024-01-01,S031,SKU0141,8,3,12
2024-01-01,S031,SKU0204,7,3,12
2024-01-01,S031,SKU0244,13,3,12
2024-01-01,S032,SKU0063,19,5,19
2024-01-01,S032,SKU0239,17,5,19
2024-01-01,S032,SKU0132,11,3,10
2024-01-01,S032,SKU0179,6,3,10
2024-01-01,S032,SKU0189,2,2,6
2024-01-01,S032,SKU0206,26,5,19
2024-01-01,S032,SKU0165,19,5,19
2024-01-01,S032,SKU0155,20,5,19
2024-01-01,S032,SKU0191,9,3,10
2024-01-01,S032,SKU0181,10,3,10
2024-01-01,S032,SKU0173,29,5,19
2024-01-01,S032,SKU0057,21,5,19
2024-01-01,S032,SKU0202,11,3,10
2024-01-01,S032,SKU0149,9,5,19
2024-01-01,S032,SKU0170,14,3,10
2024-01-01,S032,SKU0240,18,5,19
2024-01-01,S032,SKU0001,5,2,6
2024-01-01,S032,SKU0109,13,5,19
2024-01-01,S032,SKU0077,12,5,19
2024-01-01,S032,SKU0029,29,5,19
2024-01-01,S032,SKU0004,7,2,6
2024-01-01,S032,SKU0198,6,3,10
2024-01-01,S032,SKU0238,5,2,6
2024-01-01,S032,SKU0112,14,5,19
2024-01-01,S032,SKU0103,24,5,19
2024-01-01,S032,SKU0223,6,2,6
2024-01-01,S032,SKU0125,9,5,19
2024-01-01,S032,SKU0242,5,2,6
2024-01-01,S032,SKU0233,14,3,10
2024-01-01,S032,SKU0053,3,2,6
2024-01-01,S033,SKU0168,6,2,7
2024-01-01,S033,SKU0054,3,2,5
2024-01-01,S033,SKU0066,16,3,12
2024-01-01,S033,SKU0140,10,3,12
2024-01-01,S033,SKU0179,5,2,7
2024-01-01,S033,SKU0158,3,2,5
2024-01-01,S033,SKU0089,15,3,12
2024-01-01,S033,SKU0130,0,3,12
2024-01-01,S033,SKU0166,9,3,12
2024-01-01,S033,SKU0144,12,3,12
2024-01-01,S033,SKU0225,13,3,12
2024-01-01,S033,SKU0004,3,2,5
2024-01-01,S033,SKU0169,10,3,12
2024-01-01,S033,SKU0092,6,2,5
2024-01-01,S033,SKU0248,12,3,12
2024-01-01,S033,SKU0051,12,3,12
2024-01-01,S033,SKU0244,10,3,12
2024-01-01,S033,SKU0036,4,3,12
2024-01-01,S033,SKU0031,5,2,5
2024-01-01,S033,SKU0088,9,3,12
2024-01-01,S033,SKU0197,11,3,12
2024-01-01,S033,SKU0018,9,3,12
2024-01-01,S033,SKU0237,11,3,12
2024-01-01,S033,SKU0213,19,3,12
2024-01-01,S033,SKU0247,22,3,12
2024-01-01,S033,SKU0233,7,2,7
2024-01-01,S033,SKU0199,10,3,12
2024-01-01,S033,SKU0239,8,3,12
2024-01-01,S033,SKU0215,2,2,5
2024-01-01,S033,SKU0087,1,2,5
2024-01-01,S034,SKU0157,7,3,12
2024-01-01,S034,SKU0074,12,3,12
2024-01-01,S034,SKU0183,13,3,12
2024-01-01,S034,SKU0217,6,3,12
2024-01-01,S034,SKU0212,15,3,12
2024-01-01,S034,SKU0207,9,3,12
2024-01-01,S034,SKU0154,12,3,12
2024-01-01,S034,SKU0182,4,2,7
2024-01-01,S034,SKU0109,6,3,12
2024-01-01,S034,SKU0067,12,3,12
2024-01-01,S034,SKU0141,6,3,12
2024-01-01,S034,SKU0186,2,2,5
2024-01-01,S034,SKU0139,4,2,5
2024-01-01,S034,SKU0243,11,3,12
2024-01-01,S034,SKU0223,5,2,5
2024-01-01,S034,SKU0148,10,3,12
2024-01-01,S034,SKU0205,13,3,12
2024-01-01,S034,SKU0190,14,3,12
2024-01-01,S034,SKU0058,8,3,12
2024-01-01,S034,SKU0069,10,3,12
2024-01-01,S034,SKU0239,7,3,12
2024-01-01,S034,SKU0004,4,2,5
2024-01-01,S034,SKU0101,8,2,7
2024-01-01,S034,SKU0228,13,3,12
2024-01-01,S034,SKU0185,5,2,5
2024-01-01,S034,SKU0194,0,2,7
2024-01-01,S034,SKU0032,5,2,7
2024-01-01,S034,SKU0007,2,2,5
2024-01-01,S034,SKU0095,13,3,12
2024-01-01,S034,SKU0065,8,2,5
2024-01-01,S035,SKU0192,7,3,12
2024-01-01,S035,SKU0148,7,3,12
2024-01-01,S035,SKU0025,2,2,5
2024-01-01,S035,SKU0116,5,2,7
2024-01-01,S035,SKU0234,9,3,12
2024-01-01,S035,SKU0009,13,3,12
2024-01-01,S035,SKU0201,3,2,5
2024-01-01,S035,SKU0224,7,2,7
2024-01-01,S035,SKU0150,8,3,12
2024-01-01,S035,SKU0166,6,3,12
2024-01-01,S035,SKU0073,15,2,7
2024-01-01,S035,SKU0065,6,2,5
2024-01-01,S035,SKU0053,5,2,5
2024-01-01,S035,SKU0194,5,2,7
2024-01-01,S035,SKU0041,9,3,12
2024-01-01,S035,SKU0190,2,3,12
2024-01-01,S035,SKU0138,12,3,12
2024-01-01,S035,SKU0054,6,2,5
2024-01-01,S035,SKU0131,6,3,12
2024-01-01,S035,SKU0156,5,2,5
2024-01-01,S035,SKU0010,15,3,12
2024-01-01,S035,SKU0202,9,2,7
2024-01-01,S035,SKU0026,10,3,12
2024-01-01,S035,SKU0108,9,3,12
2024-01-01,S035,SKU0155,7,3,12
2024-01-01,S035,SKU0113,7,3,12
2024-01-01,S035,SKU0176,20,3,12
2024-01-01,S035,SKU0007,6,2,5
2024-01-01,S035,SKU0204,13,3,12
2024-01-01,S035,SKU0159,4,2,5
2024-01-01,S036,SKU0131,14,5,19
2024-01-01,S036,SKU0199,19,5,19
2024-01-01,S036,SKU0146,33,5,19
2024-01-01,S036,SKU0085,18,5,19
2024-01-01,S036,SKU0235,11,3,10
2024-01-01,S036,SKU0156,3,2,6
2024-01-01,S036,SKU0140,14,5,19
2024-01-01,S036,SKU0072,21,5,19
2024-01-01,S036,SKU0150,19,5,19
2024-01-01,S036,SKU0167,13,3,10
2024-01-01,S036,SKU0024,12,3,10
2024-01-01,S036,SKU0189,4,2,6
2024-01-01,S036,SKU0141,17,5,19
2024-01-01,S036,SKU0118,9,2,6
2024-01-01,S036,SKU0037,8,5,19
2024-01-01,S036,SKU0163,16,5,19
2024-01-01,S036,SKU0045,1,3,10
2024-01-01,S036,SKU0207,24,5,19
2024-01-01,S036,SKU0036,14,5,19
2024-01-01,S036,SKU0236,11,3,10
2024-01-01,S036,SKU0181,9,3,10
2024-01-01,S036,SKU0239,19,5,19
2024-01-01,S036,SKU0064,5,2,6
2024-01-01,S036,SKU0166,9,5,19
2024-01-01,S036,SKU0187,20,5,19
2024-01-01,S036,SKU0137,11,3,10
2024-01-01,S036,SKU0080,2,2,6
2024-01-01,S036,SKU0034,21,5,19
2024-01-01,S036,SKU0040,8,2,6
2024-01-01,S036,SKU0219,6,3,10
2024-01-01,S037,SKU0106,6,2,6
2024-01-01,S037,SKU0221,28,5,19
2024-01-01,S037,SKU0051,20,5,19
2024-01-01,S037,SKU0008,7,2,6
2024-01-01,S037,SKU0245,18,5,19
2024-01-01,S037,SKU0186,3,2,6
2024-01-01,S037,SKU0126,11,5,19
2024-01-01,S037,SKU0120,5,2,6
2024-01-01,S037,SKU0124,17,5,19
2024-01-01,S037,SKU0146,24,5,19
2024-01-01,S037,SKU0059,22,5,19
2024-01-01,S037,SKU0029,7,5,19
2024-01-01,S037,SKU0200,9,5,19
2024-01-01,S037,SKU0156,4,2,6
2024-01-01,S037,SKU0092,5,2,6
2024-01-01,S037,SKU0249,20,5,19
2024-01-01,S037,SKU0099,18,5,19
2024-01-01,S037,SKU0218,15,5,19
2024-01-01,S037,SKU0150,14,5,19
2024-01-01,S037,SKU0044,28,5,19
2024-01-01,S037,SKU0081,0,2,6
2024-01-01,S037,SKU0229,4,2,6
2024-01-01,S037,SKU0148,25,5,19
2024-01-01,S037,SKU0052,16,5,19
2024-01-01,S037,SKU0094,22,5,19
2024-01-01,S037,SKU0191,15,3,10
2024-01-01,S037,SKU0055,7,2,6
2024-01-01,S037,SKU0226,9,3,10
2024-01-01,S037,SKU0025,4,2,6
2024-01-01,S037,SKU0033,9,5,19
2024-01-01,S038,SKU0205,12,3,12
2024-01-01,S038,SKU0141,2,3,12
2024-01-01,S038,SKU0129,11,3,12
2024-01-01,S038,SKU0094,9,3,12
2024-01-01,S038,SKU0154,12,3,12
2024-01-01,S038,SKU0184,18,3,12
2024-01-01,S038,SKU0049,4,2,5
2024-01-01,S038,SKU0212,13,3,12
2024-01-01,S038,SKU0211,1,2,5
2024-01-01,S038,SKU0220,7,3,12
2024-01-01,S038,SKU0106,4,2,5
2024-01-01,S038,SKU0224,5,2,7
2024-01-01,S038,SKU0236,3,2,7
2024-01-01,S038,SKU0198,6,2,7
2024-01-01,S038,SKU0086,3,3,12
2024-01-01,S038,SKU0122,5,2,5
2024-01-01,S038,SKU0062,5,3,12
2024-01-01,S038,SKU0109,9,3,12
2024-01-01,S038,SKU0237,12,3,12
2024-01-01,S038,SKU0074,16,3,12
2024-01-01,S038,SKU0199,14,3,12
2024-01-01,S038,SKU0130,7,3,12
2024-01-01,S038,SKU0064,5,2,5
2024-01-01,S038,SKU0166,12,3,12
2024-01-01,S038,SKU0202,5,2,7
2024-01-01,S038,SKU0196,9,3,12
2024-01-01,S038,SKU0069,12,3,12
2024-01-01,S038,SKU0089,9,3,12
2024-01-01,S038,SKU0244,9,3,12
2024-01-01,S038,SKU0183,11,3,12
2024-01-01,S039,SKU0120,7,2,6
2024-01-01,S039,SKU0046,10,3,10
2024-01-01,S039,SKU0233,12,3,10
2024-01-01,S039,SKU0247,24,5,19
2024-01-01,S039,SKU0081,5,2,6
2024-01-01,S039,SKU0168,13,3,10
2024-01-01,S039,SKU0158,2,2,6
2024-01-01,S039,SKU0121,18,5,19
2024-01-01,S039,SKU0144,22,5,19
2024-01-01,S039,SKU0229,4,2,6
2024-01-01,S039,SKU0246,17,3,10
2024-01-01,S039,SKU0113,10,5,19
2024-01-01,S039,SKU0077,18,5,19
2024-01-01,S039,SKU0201,9,2,6
2024-01-01,S039,SKU0135,5,5,19
2024-01-01,S039,SKU0217,10,5,19
2024-01-01,S039,SKU0249,21,5,19
2024-01-01,S039,SKU0109,28,5,19
2024-01-01,S039,SKU0078,6,2,6
2024-01-01,S039,SKU0198,11,3,10
2024-01-01,S039,SKU0088,21,5,19
2024-01-01,S039,SKU0101,8,3,10
2024-01-01,S039,SKU0219,8,3,10
2024-01-01,S039,SKU0064,2,2,6
2024-01-01,S039,SKU0175,16,5,19
2024-01-01,S039,SKU0208,5,2,6
2024-01-01,S039,SKU0043,3,2,6
2024-01-01,S039,SKU0187,18,5,19
2024-01-01,S039,SKU0241,11,3,10
2024-01-01,S039,SKU0061,6,2,6
2024-01-01,S040,SKU0186,5,2,6
2024-01-01,S040,SKU0120,0,2,6
2024-01-01,S040,SKU0085,16,5,19
2024-01-01,S040,SKU0213,23,5,19
2024-01-01,S040,SKU0001,2,2,6
2024-01-01,S040,SKU0217,17,5,19
2024-01-01,S040,SKU0087,2,2,6
2024-01-01,S040,SKU0055,6,2,6
2024-01-01,S040,SKU0225,28,5,19
2024-01-01,S040,SKU0132,12,3,10
2024-01-01,S040,SKU0025,7,2,6
2024-01-01,S040,SKU0072,19,5,19
2024-01-01,S040,SKU0159,6,2,6
2024-01-01,S040,SKU0179,11,3,10
2024-01-01,S040,SKU0191,5,3,10
2024-01-01,S040,SKU0079,15,5,19
2024-01-01,S040,SKU0101,8,3,10
2024-01-01,S040,SKU0023,14,3,10
2024-01-01,S040,SKU0205,14,5,19
2024-01-01,S040,SKU0201,6,2,6
2024-01-01,S040,SKU0116,6,3,10
2024-01-01,S040,SKU0193,13,5,19
2024-01-01,S040,SKU0140,12,5,19
2024-01-01,S040,SKU0100,2,3,10
2024-01-01,S040,SKU0218,26,5,19
2024-01-01,S040,SKU0042,4,3,10
2024-01-01,S040,SKU0241,16,3,10
2024-01-01,S040,SKU0148,30,5,19
2024-01-01,S040,SKU0052,19,5,19
2024-01-01,S040,SKU0105,4,2,6
2024-01-01,S041,SKU0044,8,3,12
2024-01-01,S041,SKU0074,14,3,12
2024-01-01,S041,SKU0234,7,3,12
2024-01-01,S041,SKU0184,6,3,12
2024-01-01,S041,SKU0036,12,3,12
2024-01-01,S041,SKU0066,12,3,12
2024-01-01,S041,SKU0104,8,2,7
2024-01-01,S041,SKU0065,4,2,5
2024-01-01,S041,SKU0081,3,2,5
2024-01-01,S041,SKU0093,14,3,12
2024-01-01,S041,SKU0032,7,2,7
2024-01-01,S041,SKU0186,3,2,5
2024-01-01,S041,SKU0249,11,3,12
2024-01-01,S041,SKU0241,12,2,7
2024-01-01,S041,SKU0128,11,3,12
2024-01-01,S041,SKU0205,16,3,12
2024-01-01,S041,SKU0237,19,3,12
2024-01-01,S041,SKU0129,7,3,12
2024-01-01,S041,SKU0243,11,3,12
2024-01-01,S041,SKU0122,4,2,5
2024-01-01,S041,SKU0084,4,3,12
2024-01-01,S041,SKU0117,5,2,5
2024-01-01,S041,SKU0055,3,2,5
2024-01-01,S041,SKU0147,16,3,12
2024-01-01,S041,SKU0072,16,3,12
2024-01-01,S041,SKU0214,9,2,7
2024-01-01,S041,SKU0187,9,3,12
2024-01-01,S041,SKU0239,14,3,12
2024-01-01,S041,SKU0085,12,3,12
2024-01-01,S041,SKU0124,6,3,12
2024-01-01,S042,SKU0009,18,5,19
2024-01-01,S042,SKU0039,24,5,19
2024-01-01,S042,SKU0031,4,2,6
2024-01-01,S042,SKU0045,11,3,10
2024-01-01,S042,SKU0054,7,2,6
2024-01-01,S042,SKU0151,4,3,10
2024-01-01,S042,SKU0103,7,5,19
2024-01-01,S042,SKU0058,19,5,19
2024-01-01,S042,SKU0010,16,5,19
2024-01-01,S042,SKU0187,16,5,19
2024-01-01,S042,SKU0094,26,5,19
2024-01-01,S042,SKU0210,16,5,19
2024-01-01,S042,SKU0250,18,5,19
2024-01-01,S042,SKU0097,10,5,19
2024-01-01,S042,SKU0202,4,3,10
2024-01-01,S042,SKU0124,28,5,19
2024-01-01,S042,SKU0034,19,5,19
2024-01-01,S042,SKU0207,12,5,19
2024-01-01,S042,SKU0222,9,5,19
2024-01-01,S042,SKU0109,23,5,19
2024-01-01,S042,SKU0077,19,5,19
2024-01-01,S042,SKU0194,11,3,10
2024-01-01,S042,SKU0015,20,5,19
2024-01-01,S042,SKU0080,4,2,6
2024-01-01,S042,SKU0117,4,2,6
2024-01-01,S042,SKU0225,28,5,19
2024-01-01,S042,SKU0012,4,3,10
2024-01-01,S042,SKU0008,8,2,6
2024-01-01,S042,SKU0148,9,5,19
2024-01-01,S042,SKU0128,18,5,19
2024-01-01,S043,SKU0019,12,3,10
2024-01-01,S043,SKU0161,12,5,19
2024-01-01,S043,SKU0156,4,2,6
2024-01-01,S043,SKU0150,16,5,19
2024-01-01,S043,SKU0165,11,5,19
2024-01-01,S043,SKU0249,22,5,19
2024-01-01,S043,SKU0139,7,2,6
